# File created on Tue Feb 24 19:53:24 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
45             1.7737562e-05   3.1703049e-06   1.5852015e-06   -2.3602763e-06  1.6345715e-05   0               1.5852015e-06   2.3602763e-06   1.7737562e-05   -3.1703049e-06  -5.3991781e-06  -2.4068663e-05  -2.5955606e-06  -7.7505948e-07  6.2674882e-06   -1.8731726e-05  0               -2.3040016e-06  -6.2674882e-06  -1.8731726e-05  2.5955606e-06   -7.7505948e-07  5.3991781e-06   -2.4068663e-05  -2.0195296e-07  9.5394031e-07   3.2180281e-07   -7.6557201e-06  -3.9422064e-05  -2.5666383e-06  -3.5181528e-06  1.4699208e-05   4.4034324e-05   0               -3.5181528e-06  -1.4699208e-05  -3.9422064e-05  2.5666383e-06   3.2180281e-07   7.6557201e-06   -2.0195296e-07  -9.5394031e-07 
45             -3.1294047e-05  -1.694744e-05   1.738405e-05    -1.1713195e-05  -4.1299329e-05  0               1.738405e-05    1.1713195e-05   -3.1294047e-05  1.694744e-05    -1.1544276e-05  -6.6131295e-05  4.7234043e-06   3.6288274e-05   2.0741452e-05   -5.6269932e-05  0               -1.4722634e-05  -2.0741452e-05  -5.6269932e-05  -4.7234043e-06  3.6288274e-05   1.1544276e-05   -6.6131295e-05  8.6811522e-05   -2.2900111e-06  2.9812674e-06   -3.3137599e-06  1.0447225e-05   1.3569436e-05   -5.4410252e-06  -1.2513979e-06  0.00014960306   0               -5.4410252e-06  1.2513979e-06   1.0447225e-05   -1.3569436e-05  2.9812674e-06   3.3137599e-06   8.6811522e-05   2.2900111e-06  
45             -0.00064153691  -0.00057798619  -2.1310103e-06  9.0455263e-05   0.00021271679   0               -2.1310103e-06  -9.0455263e-05  -0.00064153691  0.00057798619   -3.5646154e-05  0.00013341781   -0.00022527525  5.4781719e-05   -5.1570861e-05  0.00010733956   0               -3.209825e-05   5.1570861e-05   0.00010733956   0.00022527525   5.4781719e-05   3.5646154e-05   0.00013341781   0.00020647578   7.1805994e-05   7.1185208e-06   6.8335099e-05   0.00030773335   8.8590756e-05   1.7105735e-05   -0.00011625614  -0.00044059136  0               1.7105735e-05   0.00011625614   0.00030773335   -8.8590756e-05  7.1185208e-06   -6.8335099e-05  0.00020647578   -7.1805994e-05 
45.416667      7.3810919e-08   1.3267533e-06   1.5988759e-09   2.9743403e-12   6.2043767e-08   0               1.5988759e-09   -2.9743403e-12  7.3810919e-08   -1.3267533e-06  1.7243158e-08   -8.0984362e-10  -2.2598156e-10  2.3095519e-09   4.4539216e-09   -6.1640816e-10  0               1.1023657e-09   -4.4539216e-09  -6.1640816e-10  2.2598156e-10   2.3095519e-09   -1.7243158e-08  -8.0984362e-10  6.5039842e-10   -4.0703621e-09  -1.91252e-11    1.3054603e-11   -2.1712255e-10  -3.0168141e-09  -9.8244777e-12  -1.5959675e-11  8.7578717e-10   0               -9.8244777e-12  1.5959675e-11   -2.1712255e-10  3.0168141e-09   -1.91252e-11    -1.3054603e-11  6.5039842e-10   4.0703621e-09  
45.416667      9.5831426e-08   1.6182942e-06   2.0291267e-09   9.1153059e-12   8.0959384e-08   0               2.0291267e-09   -9.1153059e-12  9.5831426e-08   -1.6182942e-06  2.2567678e-08   -1.1199792e-09  -3.6899745e-10  3.1764822e-09   5.82408e-09     -8.5898953e-10  0               1.5010098e-09   -5.82408e-09    -8.5898953e-10  3.6899745e-10   3.1764822e-09   -2.2567678e-08  -1.1199792e-09  9.8027652e-10   -5.7116126e-09  -2.4774496e-11  1.5382216e-11   -3.2545521e-10  -4.2076406e-09  -5.6639999e-12  -1.6208211e-11  1.2887551e-09   0               -5.6639999e-12  1.6208211e-11   -3.2545521e-10  4.2076406e-09   -2.4774496e-11  -1.5382216e-11  9.8027652e-10   5.7116126e-09  
45.416667      1.2641488e-07   1.9983014e-06   2.5962486e-09   1.7997498e-11   1.0755445e-07   0               2.5962486e-09   -1.7997498e-11  1.2641488e-07   -1.9983014e-06  3.0057577e-08   -1.5829527e-09  -6.3192961e-10  4.4513362e-09   7.7567518e-09   -1.215165e-09   0               2.0765542e-09   -7.7567518e-09  -1.215165e-09   6.3192961e-10   4.4513362e-09   -3.0057577e-08  -1.5829527e-09  1.5356544e-09   -8.1949076e-09  -3.562763e-11   2.2464507e-11   -4.9868581e-10  -6.0015937e-09  -8.2914906e-12  -2.4359027e-11  1.9578493e-09   0               -8.2914906e-12  2.4359027e-11   -4.9868581e-10  6.0015937e-09   -3.562763e-11   -2.2464507e-11  1.5356544e-09   8.1949076e-09  
45.416667      1.6969281e-07   2.5002937e-06   3.3420882e-09   3.5811439e-11   1.4588083e-07   0               3.3420882e-09   -3.5811439e-11  1.6969281e-07   -2.5002937e-06  4.0809228e-08   -2.2917482e-09  -1.1454585e-09  6.3498462e-09   1.0533662e-08   -1.7563329e-09  0               2.9198697e-09   -1.0533662e-08  -1.7563329e-09  1.1454585e-09   6.3498462e-09   -4.0809228e-08  -2.2917482e-09  2.5103758e-09   -1.2057475e-08  -6.0001375e-11  4.1970053e-11   -7.8122116e-10  -8.747722e-09   -1.8753742e-11  -4.227204e-11   3.0782812e-09   0               -1.8753742e-11  4.227204e-11    -7.8122116e-10  8.747722e-09    -6.0001375e-11  -4.1970053e-11  2.5103758e-09   1.2057475e-08  
45.416667      2.3206653e-07   3.170905e-06    4.3070554e-09   8.6242166e-11   2.0273222e-07   0               4.3070554e-09   -8.6242166e-11  2.3206653e-07   -3.170905e-06   5.6534585e-08   -3.3797759e-09  -2.211741e-09   9.4187469e-09   1.4583287e-08   -2.6177705e-09  0               4.1672581e-09   -1.4583287e-08  -2.6177705e-09  2.211741e-09    9.4187469e-09   -5.6534585e-08  -3.3797759e-09  4.350782e-09    -1.8245961e-08  -7.7810308e-11  4.806843e-11    -1.2603444e-09  -1.3267512e-08  -1.3973621e-11  -5.2997867e-11  5.0763658e-09   0               -1.3973621e-11  5.2997867e-11   -1.2603444e-09  1.3267512e-08   -7.7810308e-11  -4.806843e-11   4.350782e-09    1.8245961e-08  
45.416667      3.2329485e-07   4.0715077e-06   5.4233482e-09   2.0610294e-10   2.9003952e-07   0               5.4233482e-09   -2.0610294e-10  3.2329485e-07   -4.0715077e-06  7.9935648e-08   -5.1268171e-09  -4.6524498e-09  1.3771273e-08   2.0622025e-08   -3.9914221e-09  0               5.9619862e-09   -2.0622025e-08  -3.9914221e-09  4.6524498e-09   1.3771273e-08   -7.9935648e-08  -5.1268171e-09  8.2237999e-09   -2.8415332e-08  -1.4284251e-10  1.0821104e-10   -2.052245e-09   -2.0189726e-08  -3.6734169e-11  -8.9690129e-11  9.0645897e-09   0               -3.6734169e-11  8.9690129e-11   -2.052245e-09   2.0189726e-08   -1.4284251e-10  -1.0821104e-10  8.2237999e-09   2.8415332e-08  
45.416667      4.5634631e-07   5.2617625e-06   6.4104518e-09   6.1310914e-10   4.2952906e-07   0               6.4104518e-09   -6.1310914e-10  4.5634631e-07   -5.2617625e-06  1.1479196e-07   -7.805098e-09   -1.0832522e-08  2.0298814e-08   2.9797903e-08   -6.0854897e-09  0               8.2990045e-09   -2.9797903e-08  -6.0854897e-09  1.0832522e-08   2.0298814e-08   -1.1479196e-07  -7.805098e-09   1.8111648e-08   -4.537259e-08   -2.1296308e-10  2.0208011e-10   -3.3681068e-09  -3.1613563e-08  -1.0449529e-10  -2.1662147e-10  1.9230847e-08   0               -1.0449529e-10  2.1662147e-10   -3.3681068e-09  3.1613563e-08   -2.1296308e-10  -2.0208011e-10  1.8111648e-08   4.537259e-08   
45.416667      6.2187637e-07   6.7067809e-06   1.9196976e-09   -1.1671596e-08  6.7278367e-07   0               1.9196976e-09   1.1671596e-08   6.2187637e-07   -6.7067809e-06  1.6741247e-07   -2.0863753e-08  -3.358686e-08   3.8526162e-08   3.9980069e-08   -2.2738525e-08  0               1.2617925e-08   -3.9980069e-08  -2.2738525e-08  3.358686e-08    3.8526162e-08   -1.6741247e-07  -2.0863753e-08  5.4595325e-08   -6.3209417e-08  3.5592826e-09   -2.5242245e-08  3.3432654e-08   -4.5822524e-08  -1.6691309e-09  3.1715963e-08   3.2783242e-08   0               -1.6691309e-09  -3.1715963e-08  3.3432654e-08   4.5822524e-08   3.5592826e-09   2.5242245e-08   5.4595325e-08   6.3209417e-08  
45.416667      2.304634e-06    7.7151393e-06   -4.6315995e-07  -3.3422837e-07  3.2034237e-06   0               -4.6315995e-07  3.3422837e-07   2.304634e-06    -7.7151393e-06  -8.8295745e-08  -1.3275506e-06  -2.8651831e-09  1.6388706e-09   2.232191e-08    -1.0965026e-06  0               -2.457748e-08   -2.232191e-08   -1.0965026e-06  2.8651831e-09   1.6388706e-09   8.8295745e-08   -1.3275506e-06  -1.9898539e-06  1.4210686e-07   1.0352165e-07   -9.5610857e-07  1.8709769e-07   -2.1990334e-07  -1.4608416e-07  1.5708388e-06   -3.626252e-06   0               -1.4608416e-07  -1.5708388e-06  1.8709769e-07   2.1990334e-07   1.0352165e-07   9.5610857e-07   -1.9898539e-06  -1.4210686e-07 
45.416667      2.971403e-05    1.3612249e-06   -1.9277155e-06  -2.0449978e-06  2.9424332e-05   0               -1.9277155e-06  2.0449978e-06   2.971403e-05    -1.3612249e-06  -5.737991e-06   -2.5834737e-05  -1.8478648e-06  -2.6026535e-06  5.3618397e-06   -1.9659857e-05  0               -2.3337912e-06  -5.3618397e-06  -1.9659857e-05  1.8478648e-06   -2.6026535e-06  5.737991e-06    -2.5834737e-05  -1.48264e-05    1.1425592e-06   3.0849944e-06   -8.7148578e-06  -4.5609853e-05  -4.1507479e-06  -4.1272163e-06  1.8747192e-05   2.8353851e-05   0               -4.1272163e-06  -1.8747192e-05  -4.5609853e-05  4.1507479e-06   3.0849944e-06   8.7148578e-06   -1.48264e-05    -1.1425592e-06 
45.416667      9.6682932e-06   -2.6477977e-05  9.0402217e-06   -9.1265386e-06  -5.7329896e-06  0               9.0402217e-06   9.1265386e-06   9.6682932e-06   2.6477977e-05   -1.8532665e-05  -8.6338841e-05  7.7941691e-06   3.0389084e-05   2.4763411e-05   -6.9216438e-05  0               -1.3056204e-05  -2.4763411e-05  -6.9216438e-05  -7.7941691e-06  3.0389084e-05   1.8532665e-05   -8.6338841e-05  7.8235438e-05   1.0752913e-06   1.0404543e-05   -7.8637617e-06  -4.2040513e-05  3.0010449e-06   -1.1126484e-05  1.4761199e-05   0.00021088625   0               -1.1126484e-05  -1.4761199e-05  -4.2040513e-05  -3.0010449e-06  1.0404543e-05   7.8637617e-06   7.8235438e-05   -1.0752913e-06 
45.416667      -0.00072946415  -0.00063306143  -2.4701045e-06  9.3877817e-05   0.00025524918   0               -2.4701045e-06  -9.3877817e-05  -0.00072946415  0.00063306143   -4.9389846e-05  0.00012375607   -0.00023162651  6.0510004e-05   -4.5878023e-05  7.6900256e-05   0               -1.4507845e-05  4.5878023e-05   7.6900256e-05   0.00023162651   6.0510004e-05   4.9389846e-05   0.00012375607   0.00020435861   7.6596411e-05   1.0576892e-05   7.1446369e-05   0.00029414847   8.2016673e-05   8.6450767e-06   -0.00010682026  -0.00041353376  0               8.6450767e-06   0.00010682026   0.00029414847   -8.2016673e-05  1.0576892e-05   -7.1446369e-05  0.00020435861   -7.6596411e-05 
45.833333      7.3761476e-08   1.3286143e-06   1.5962118e-09   3.1573354e-12   6.2031603e-08   0               1.5962118e-09   -3.1573354e-12  7.3761476e-08   -1.3286143e-06  1.7280322e-08   -8.091215e-10   -2.3257655e-10  2.3102079e-09   4.4635184e-09   -6.1591162e-10  0               1.1011452e-09   -4.4635184e-09  -6.1591162e-10  2.3257655e-10   2.3102079e-09   -1.7280322e-08  -8.091215e-10   6.5490612e-10   -4.0818087e-09  -1.9150636e-11  1.3098602e-11   -2.1697732e-10  -3.0231729e-09  -9.83431e-12    -1.5979558e-11  8.7591381e-10   0               -9.83431e-12    1.5979558e-11   -2.1697732e-10  3.0231729e-09   -1.9150636e-11  -1.3098602e-11  6.5490612e-10   4.0818087e-09  
45.833333      9.5756115e-08   1.6204602e-06   2.0246331e-09   9.4609539e-12   8.0946182e-08   0               2.0246331e-09   -9.4609539e-12  9.5756115e-08   -1.6204602e-06  2.2615462e-08   -1.1188372e-09  -3.8014959e-10  3.1766525e-09   5.8364155e-09   -8.5824967e-10  0               1.4987799e-09   -5.8364155e-09  -8.5824967e-10  3.8014959e-10   3.1766525e-09   -2.2615462e-08  -1.1188372e-09  9.8815635e-10   -5.7276253e-09  -2.4808734e-11  1.5452282e-11   -3.2521801e-10  -4.216357e-09   -5.6696882e-12  -1.6224519e-11  1.2893676e-09   0               -5.6696882e-12  1.6224519e-11   -3.2521801e-10  4.216357e-09    -2.4808734e-11  -1.5452282e-11  9.8815635e-10   5.7276253e-09  
45.833333      1.2629288e-07   2.0007199e-06   2.5882683e-09   1.8681118e-11   1.0754182e-07   0               2.5882683e-09   -1.8681118e-11  1.2629288e-07   -2.0007199e-06  3.0118139e-08   -1.5809693e-09  -6.5174602e-10  4.4499721e-09   7.7723898e-09   -1.2139382e-09  0               2.0721784e-09   -7.7723898e-09  -1.2139382e-09  6.5174602e-10   4.4499721e-09   -3.0118139e-08  -1.5809693e-09  1.5497735e-09   -8.2172723e-09  -3.5677331e-11  2.2584089e-11   -4.9823896e-10  -6.0134398e-09  -8.3056178e-12  -2.4368952e-11  1.959092e-09    0               -8.3056178e-12  2.4368952e-11   -4.9823896e-10  6.0134398e-09   -3.5677331e-11  -2.2584089e-11  1.5497735e-09   8.2172723e-09  
45.833333      1.6947979e-07   2.5027167e-06   3.3270086e-09   3.7252183e-11   1.4587351e-07   0               3.3270086e-09   -3.7252183e-11  1.6947979e-07   -2.5027167e-06  4.0882509e-08   -2.2880055e-09  -1.1828348e-09  6.3447182e-09   1.0552575e-08   -1.7541367e-09  0               2.9109322e-09   -1.0552575e-08  -1.7541367e-09  1.1828348e-09   6.3447182e-09   -4.0882509e-08  -2.2880055e-09  2.5375541e-09   -1.2088522e-08  -6.0068993e-11  4.2197737e-11   -7.8033369e-10  -8.7630795e-09  -1.8780193e-11  -4.2244348e-11  3.081604e-09    0               -1.8780193e-11  4.2244348e-11   -7.8033369e-10  8.7630795e-09   -6.0068993e-11  -4.2197737e-11  2.5375541e-09   1.2088522e-08  
45.833333      2.3165861e-07   3.1725431e-06   4.2764428e-09   8.9585809e-11   2.0274344e-07   0               4.2764428e-09   -8.9585809e-11  2.3165861e-07   -3.1725431e-06  5.6610995e-08   -3.3720725e-09  -2.2876259e-09  9.4018261e-09   1.4603026e-08   -2.6135198e-09  0               4.1472896e-09   -1.4603026e-08  -2.6135198e-09  2.2876259e-09   9.4018261e-09   -5.6610995e-08  -3.3720725e-09  4.4101596e-09   -1.8286147e-08  -7.785674e-11   4.8502263e-11   -1.2581137e-09  -1.3284309e-08  -1.4036519e-11  -5.2840697e-11  5.0902837e-09   0               -1.4036519e-11  5.2840697e-11   -1.2581137e-09  1.3284309e-08   -7.785674e-11   -4.8502263e-11  4.4101596e-09   1.8286147e-08  
45.833333      3.2241847e-07   4.0700174e-06   5.355848e-09    2.1509666e-10   2.9010557e-07   0               5.355848e-09    -2.1509666e-10  3.2241847e-07   -4.0700174e-06  7.9970376e-08   -5.1079445e-09  -4.8220098e-09  1.3716473e-08   2.0631635e-08   -3.9811361e-09  0               5.9114663e-09   -2.0631635e-08  -3.9811361e-09  4.8220098e-09   1.3716473e-08   -7.9970376e-08  -5.1079445e-09  8.3769161e-09   -2.8453796e-08  -1.4307588e-10  1.0957903e-10   -2.0449695e-09  -2.0196369e-08  -3.7320884e-11  -8.9398469e-11  9.1309406e-09   0               -3.7320884e-11  8.9398469e-11   -2.0449695e-09  2.0196369e-08   -1.4307588e-10  -1.0957903e-10  8.3769161e-09   2.8453796e-08  
45.833333      4.5419175e-07   5.2499975e-06   6.3048893e-09   5.9807185e-10   4.2973954e-07   0               6.3048893e-09   -5.9807185e-10  4.5419175e-07   -5.2499975e-06  1.1452051e-07   -7.9185692e-09  -1.1277282e-08  2.0130136e-08   2.9816721e-08   -6.2052248e-09  0               8.1444934e-09   -2.9816721e-08  -6.2052248e-09  1.1277282e-08   2.0130136e-08   -1.1452051e-07  -7.9185692e-09  1.8498317e-08   -4.5271591e-08  -3.1284287e-10  1.1774618e-10   -3.4837494e-09  -3.1559492e-08  -1.2164745e-10  -6.8124476e-11  1.9404012e-08   0               -1.2164745e-10  6.8124476e-11   -3.4837494e-09  3.1559492e-08   -3.1284287e-10  -1.1774618e-10  1.8498317e-08   4.5271591e-08  
45.833333      6.269457e-07    6.6610435e-06   -9.0723728e-09  -1.6716565e-08  7.0196501e-07   0               -9.0723728e-09  1.6716565e-08   6.269457e-07    -6.6610435e-06  1.6370345e-07   -3.759182e-08   -3.0485516e-08  3.8355908e-08   3.1916376e-08   -3.6456767e-08  0               8.7434008e-09   -3.1916376e-08  -3.6456767e-08  3.0485516e-08   3.8355908e-08   -1.6370345e-07  -3.759182e-08   3.8911823e-08   -5.8627893e-08  5.6166188e-09   -3.2958542e-08  2.8968595e-08   -4.6527207e-08  -1.2189808e-10  4.4753826e-08   4.8321931e-09   0               -1.2189808e-10  -4.4753826e-08  2.8968595e-08   4.6527207e-08   5.6166188e-09   3.2958542e-08   3.8911823e-08   5.8627893e-08  
45.833333      2.9026245e-06   7.4779498e-06   -9.3644662e-07  -2.9802187e-07  4.2828701e-06   0               -9.3644662e-07  2.9802187e-07   2.9026245e-06   -7.4779498e-06  -2.4179939e-08  -1.3592881e-06  2.128659e-07    -1.2111863e-07  -3.6357109e-07  -1.066092e-06   0               -8.4310216e-08  3.6357109e-07   -1.066092e-06   -2.128659e-07   -1.2111863e-07  2.4179939e-08   -1.3592881e-06  -2.7669505e-06  1.5497677e-07   2.9931994e-07   -9.8212636e-07  7.4250793e-07   -3.3434884e-07  -4.7917734e-08  1.7617277e-06   -5.4831187e-06  0               -4.7917734e-08  -1.7617277e-06  7.4250793e-07   3.3434884e-07   2.9931994e-07   9.8212636e-07   -2.7669505e-06  -1.5497677e-07 
45.833333      3.9898334e-05   -4.8347408e-07  -5.8259207e-06  -1.3939733e-06  4.1123063e-05   0               -5.8259207e-06  1.3939733e-06   3.9898334e-05   4.8347408e-07   -5.4823212e-06  -2.4477415e-05  -8.4941798e-07  -4.6709943e-06  3.6641348e-06   -1.8175608e-05  0               -1.8907564e-06  -3.6641348e-06  -1.8175608e-05  8.4941798e-07   -4.6709943e-06  5.4823212e-06   -2.4477415e-05  -3.0966927e-05  1.3124348e-06   5.9339298e-06   -8.8930803e-06  -4.8255447e-05  -5.4490751e-06  -4.454621e-06   2.13508e-05     6.242456e-06    0               -4.454621e-06   -2.13508e-05    -4.8255447e-05  5.4490751e-06   5.9339298e-06   8.8930803e-06   -3.0966927e-05  -1.3124348e-06 
45.833333      4.9928049e-05   -3.8388405e-05  4.2263722e-07   -5.8865291e-06  2.930844e-05    0               4.2263722e-07   5.8865291e-06   4.9928049e-05   3.8388405e-05   -2.4585489e-05  -0.00010013837  1.0765013e-05   1.9090109e-05   2.7269134e-05   -7.7491566e-05  0               -9.8659376e-06  -2.7269134e-05  -7.7491566e-05  -1.0765013e-05  1.9090109e-05   2.4585489e-05   -0.00010013837  6.5648757e-05   4.6823057e-06   1.6050754e-05   -1.280919e-05   -9.5101543e-05  -9.7215858e-06  -1.6427721e-05  3.0778129e-05   0.00026716231   0               -1.6427721e-05  -3.0778129e-05  -9.5101543e-05  9.7215858e-06   1.6050754e-05   1.280919e-05    6.5648757e-05   -4.6823057e-06 
45.833333      -0.00081384842  -0.00069207298  -2.7405358e-06  9.6732288e-05   0.00030339337   0               -2.7405358e-06  -9.6732288e-05  -0.00081384842  0.00069207298   -6.2225024e-05  0.00011543432   -0.00023123333  5.7474584e-05   -3.7671421e-05  4.1097251e-05   0               7.1961675e-06   3.7671421e-05   4.1097251e-05   0.00023123333   5.7474584e-05   6.2225024e-05   0.00011543432   0.00019197092   7.7330161e-05   1.3499107e-05   7.2362414e-05   0.00025770613   6.9319629e-05   2.3036753e-07   -8.7832426e-05  -0.00035562672  0               2.3036753e-07   8.7832426e-05   0.00025770613   -6.9319629e-05  1.3499107e-05   -7.2362414e-05  0.00019197092   -7.7330161e-05 
46.25          7.3711478e-08   1.3304599e-06   1.5934952e-09   3.344925e-12    6.2019599e-08   0               1.5934952e-09   -3.344925e-12   7.3711478e-08   -1.3304599e-06  1.7317272e-08   -8.0839011e-10  -2.3930234e-10  2.3108205e-09   4.4730601e-09   -6.154107e-10   0               1.0998968e-09   -4.4730601e-09  -6.154107e-10   2.3930234e-10   2.3108205e-09   -1.7317272e-08  -8.0839011e-10  6.5950537e-10   -4.0932072e-09  -1.9175813e-11  1.3143313e-11   -2.1683155e-10  -3.0294957e-09  -9.8443962e-12  -1.5999748e-11  8.7604431e-10   0               -9.8443962e-12  1.5999748e-11   -2.1683155e-10  3.0294957e-09   -1.9175813e-11  -1.3143313e-11  6.5950537e-10   4.0932072e-09  
46.25          9.5679754e-08   1.6226004e-06   2.0200422e-09   9.8158055e-12   8.093326e-08    0               2.0200422e-09   -9.8158055e-12  9.5679754e-08   -1.6226004e-06  2.2662856e-08   -1.1176772e-09  -3.9154214e-10  3.1767337e-09   5.8486502e-09   -8.5750154e-10  0               1.4964941e-09   -5.8486502e-09  -8.5750154e-10  3.9154214e-10   3.1767337e-09   -2.2662856e-08  -1.1176772e-09  9.9620987e-10   -5.7435423e-09  -2.4842512e-11  1.552318e-11    -3.2497937e-10  -4.2250024e-09  -5.6754212e-12  -1.6238757e-11  1.2900016e-09   0               -5.6754212e-12  1.6238757e-11   -3.2497937e-10  4.2250024e-09   -2.4842512e-11  -1.552318e-11   9.9620987e-10   5.7435423e-09  
46.25          1.2616878e-07   2.0030923e-06   2.5800963e-09   1.9384795e-11   1.0752971e-07   0               2.5800963e-09   -1.9384795e-11  1.2616878e-07   -2.0030923e-06  3.0177942e-08   -1.5789542e-09  -6.7202853e-10  4.4484313e-09   7.7878325e-09   -1.2126987e-09  0               2.0676819e-09   -7.7878325e-09  -1.2126987e-09  6.7202853e-10   4.4484313e-09   -3.0177942e-08  -1.5789542e-09  1.564234e-09    -8.2394331e-09  -3.5726999e-11  2.2706217e-11   -4.9778806e-10  -6.0251412e-09  -8.3202917e-12  -2.4376801e-11  1.9603835e-09   0               -8.3202917e-12  2.4376801e-11   -4.9778806e-10  6.0251412e-09   -3.5726999e-11  -2.2706217e-11  1.564234e-09    8.2394331e-09  
